,location,total_sqft,bath,price,bhk
2940,Hebbal Kempapura,3522.0,3.0,380.0,3
2941,Hebbal Kempapura,2280.0,5.0,200.0,5
2942,Hebbal Kempapura,1200.0,2.0,125.0,2
2943,Hebbal Kempapura,2900.0,4.0,240.0,3
2945,Hebbal Kempapura,1300.0,2.0,102.0,2
2946,Hebbal Kempapura,1466.0,2.0,140.0,3
2948,Hebbal Kempapura,1725.0,2.0,165.0,3
2949,Hebbal Kempapura,1200.0,3.0,125.0,3
2950,Hebbal Kempapura,3408.0,3.0,260.0,3
2951,Hebbal Kempapura,1485.0,3.0,132.0,2
2952,Hebbal Kempapura,1400.0,2.0,108.0,2
2953,Hebbal Kempapura,1800.0,3.0,150.0,3
2954,Hebbal Kempapura,2400.0,5.0,200.0,5
2955,Hebbal Kempapura,2800.0,5.0,220.0,5
2956,Hebbal Kempapura,1785.0,3.0,165.0,3
2957,Hebbal Kempapura,3729.0,4.0,384.0,4
2958,Hebbal Kempapura,1600.0,3.0,170.0,3
2959,Hebbal Kempapura,1730.0,3.0,175.0,3
2961,Hegde Nagar,1569.0,3.0,101.0,3
2962,Hegde Nagar,3000.0,7.0,210.0,6
2963,Hegde Nagar,2026.0,3.0,132.0,3
2964,Hegde Nagar,1801.0,3.0,115.0,3
2965,Hegde Nagar,1050.0,1.0,56.0,2
2966,Hegde Nagar,1341.0,2.0,97.0,2
2967,Hegde Nagar,2112.95,4.0,145.0,3
2968,Hegde Nagar,1200.0,4.0,83.0,4
2969,Hegde Nagar,1703.0,3.0,113.0,3
2970,Hegde Nagar,1570.0,3.0,105.0,3
2971,Hegde Nagar,1801.0,3.0,140.0,3
2972,Hegde Nagar,1584.01,3.0,103.0,3
2973,Hegde Nagar,1965.0,4.0,125.0,3
2974,Hegde Nagar,1200.0,2.0,75.0,2
2975,Hegde Nagar,1847.0,3.0,135.0,3
2976,Hegde Nagar,1965.0,4.0,132.0,3
2977,Hegde Nagar,1703.0,3.0,125.0,3
2978,Hegde Nagar,1847.0,3.0,125.0,3
2979,Hegde Nagar,2144.6,4.0,145.0,3
2980,Hegde Nagar,1718.0,3.0,119.0,3
2981,Hegde Nagar,1847.0,3.0,123.0,3
2982,Hegde Nagar,1340.0,2.0,72.0,2
2983,Hegde Nagar,2087.01,3.0,115.0,3
2984,Hegde Nagar,1703.0,3.0,130.0,3
2985,Hegde Nagar,2087.01,4.0,135.0,3
2986,Hegde Nagar,1718.0,3.0,130.0,3
2987,Hegde Nagar,1884.0,4.0,118.0,3
2988,Hegde Nagar,1930.0,4.0,122.0,3
2989,Hegde Nagar,1584.01,3.0,104.0,3
2990,Hegde Nagar,1168.0,2.0,68.0,3
2991,Hegde Nagar,2162.03,4.0,129.0,3
2992,Hegde Nagar,2087.01,4.0,160.0,3
2993,Hegde Nagar,1000.0,2.0,66.0,2
2994,Hegde Nagar,1348.0,2.0,80.5,3
2995,Hennur,1075.0,2.0,52.0,2
2996,Hennur,1255.0,2.0,52.32,2
2997,Hennur,1225.0,2.0,57.0,2
2998,Hennur,1255.0,2.0,57.5,2
2999,Hennur,1259.0,2.0,57.0,2
3000,Hennur,1255.0,2.0,53.5,2
3001,Hennur,1285.0,2.0,60.0,2
3002,Hennur,1285.0,2.0,60.0,2
3003,Hennur,1100.0,2.0,60.0,2
3004,Hennur,1231.0,2.0,48.0,2
3005,Hennur,1255.0,2.0,58.0,2
3006,Hennur,1040.0,2.0,42.12,2
3007,Hennur,1255.0,2.0,54.5,2
3008,Hennur,1041.0,2.0,40.6,2
3010,Hennur,1255.0,2.0,55.5,2
3012,Hennur,1231.0,2.0,50.0,2
3013,Hennur,2500.0,5.0,125.0,5
3014,Hennur,1160.0,2.0,49.0,2
3015,Hennur,2400.0,3.0,135.0,3
3016,Hennur,1255.0,2.0,53.5,2
3017,Hennur,1255.0,2.0,55.5,2
3018,Hennur,1100.0,2.0,44.55,2
3019,Hennur,1255.0,2.0,57.5,2
3020,Hennur,960.0,2.0,48.0,2
3021,Hennur,1020.0,2.0,48.0,2
3022,Hennur,1255.0,2.0,52.32,2
3023,Hennur,1295.0,2.0,64.0,2
3024,Hennur,1935.0,3.0,102.0,3
3026,Hennur,1345.0,2.0,69.0,3
3027,Hennur,1255.0,2.0,58.0,2
3028,Hennur,1420.0,2.0,62.0,2
3029,Hennur,1155.0,2.0,54.5,2
3030,Hennur,1255.0,2.0,52.32,2
3031,Hennur,1255.0,2.0,52.35,2
3034,Hennur,1255.0,2.0,54.5,2
3035,Hennur,1830.0,2.0,113.0,3
3036,Hennur,1830.0,3.0,84.205,3
3037,Hennur,1255.0,2.0,55.5,2
3038,Hennur,1255.0,2.0,53.57,2
3039,Hennur,1255.0,2.0,56.5,2
3040,Hennur,1050.0,2.0,42.73,2
3041,Hennur,1295.0,2.0,62.0,2
3042,Hennur Road,2089.0,3.0,140.0,3
3043,Hennur Road,3203.0,2.0,224.5,4
3044,Hennur Road,5000.0,8.0,250.0,8
3045,Hennur Road,1385.0,2.0,83.09,2
3046,Hennur Road,1317.0,2.0,63.77,2
3048,Hennur Road,2264.0,3.0,159.0,3
3049,Hennur Road,1157.0,2.0,84.0,2
3050,Hennur Road,1904.0,3.0,120.0,3
3051,Hennur Road,1891.0,3.0,109.0,3
3052,Hennur Road,1561.0,3.0,95.0,3
3054,Hennur Road,2060.0,3.0,149.0,3
3055,Hennur Road,1482.0,2.0,92.0,3
3056,Hennur Road,1232.0,2.0,89.0,2
3057,Hennur Road,1065.0,2.0,42.6,2
3059,Hennur Road,1482.0,2.0,87.0,3
3060,Hennur Road,1891.0,3.0,139.0,3
3061,Hennur Road,1703.0,3.0,101.0,3
3062,Hennur Road,1232.0,2.0,69.61,2
3063,Hennur Road,987.0,2.0,49.0,2
3065,Hennur Road,2160.0,3.0,160.0,3
3067,Hennur Road,1680.0,3.0,99.27,3
3068,Hennur Road,1065.0,2.0,42.6,2
3069,Hennur Road,1385.0,2.0,83.09,2
3071,Hennur Road,2350.0,3.0,174.0,3
3072,Hennur Road,1586.0,3.0,93.94,3
3073,Hennur Road,1975.0,3.0,123.0,3
3075,Hennur Road,1290.0,2.0,94.5,3
3076,Hennur Road,901.0,2.0,49.5,2
3077,Hennur Road,1445.0,3.0,86.56,3
3078,Hennur Road,1482.0,2.0,97.0,3
3079,Hennur Road,1182.0,2.0,82.5,2
3081,Hennur Road,1036.0,2.0,59.46,2
3082,Hennur Road,1891.0,3.0,109.0,3
3083,Hennur Road,1232.0,2.0,69.61,2
3085,Hennur Road,2320.0,3.0,170.0,3
3086,Hennur Road,1936.0,3.0,118.0,3
3087,Hennur Road,1480.0,2.0,65.0,2
3088,Hennur Road,1590.0,3.0,96.5,3
3089,Hennur Road,1445.0,2.0,105.0,3
3090,Hennur Road,1036.0,2.0,59.45,2
3091,Hennur Road,1832.0,3.0,125.0,3
3092,Hennur Road,1359.0,2.0,104.0,2
3093,Hennur Road,1341.0,2.0,75.76,2
3094,Hennur Road,1040.0,2.0,50.0,2
3096,Hennur Road,1414.0,2.0,84.18,2
3097,Hennur Road,1949.0,3.0,133.0,3
3098,Hennur Road,1232.0,2.0,89.0,2
3099,Hennur Road,1250.0,2.0,77.88,3
3100,Hennur Road,2502.0,4.0,180.0,4
3101,Hennur Road,1831.0,3.0,110.0,3
3102,Hennur Road,1232.0,2.0,87.0,2
3103,Hennur Road,1232.0,2.0,74.0,2
3104,Hennur Road,1232.0,2.0,66.0,2
3105,Hennur Road,1341.0,2.0,95.0,2
3107,Hennur Road,1232.0,2.0,88.0,2
3108,Hennur Road,2365.0,4.0,175.0,3
3109,Hennur Road,1310.0,2.0,66.0,2
3111,Hennur Road,1015.0,2.0,50.0,2
3113,Hennur Road,2264.0,3.0,168.0,3
3114,Hennur Road,2002.0,3.0,120.0,3
3115,Hennur Road,1232.0,2.0,69.6,2
3116,Hennur Road,1195.0,2.0,73.0,2
3117,Hennur Road,1020.0,2.0,47.0,2
3118,Hennur Road,5100.0,6.0,375.0,5
3119,Hennur Road,1061.0,2.0,54.92,2
3121,Hennur Road,1020.0,2.0,45.0,2
3122,Hennur Road,2041.0,3.0,128.0,3
3123,Hennur Road,1232.0,2.0,87.0,2
3124,Hennur Road,1066.0,2.0,52.23,2
3125,Hennur Road,973.0,2.0,56.0,2
3126,Hennur Road,1255.0,2.0,84.0,2
3127,Hennur Road,1232.0,2.0,83.0,2
3128,Hennur Road,1832.0,3.0,116.0,3
3129,Hennur Road,2050.0,3.0,120.0,3
3130,Hennur Road,1445.0,2.0,86.69,3
3131,Hennur Road,1445.0,2.0,83.0,3
3134,Hennur Road,1654.0,3.0,97.8,3
3135,Hennur Road,1480.0,3.0,100.0,3
3136,Hennur Road,1450.0,3.0,88.6,3
3137,Hennur Road,1155.0,2.0,69.18,2
3138,Hennur Road,1053.0,2.0,53.0,2
3139,Hennur Road,1195.0,2.0,59.0,2
3140,Hennur Road,1904.0,3.0,129.0,3
3141,Hennur Road,1981.0,3.0,134.0,3
3142,Hennur Road,1155.0,2.0,69.18,2
3144,Hennur Road,1590.0,3.0,105.0,3
3145,Hennur Road,2041.0,3.0,138.0,3
3146,Hennur Road,1100.0,2.0,78.0,3
3147,Hennur Road,1880.0,4.0,154.0,4
3148,Hennur Road,1232.0,2.0,69.61,2
3149,Hennur Road,1748.0,3.0,103.0,3
3150,Hennur Road,1460.0,2.0,80.3,2
3152,Hennur Road,1933.0,3.0,140.0,3
3153,Hennur Road,1030.0,2.0,46.5,2
3154,Hennur Road,1232.0,2.0,69.61,2
3156,Hennur Road,1445.0,2.0,89.56,3
3157,Hennur Road,973.0,2.0,50.74,2
3159,Hennur Road,1305.0,2.0,77.0,3
3161,Hennur Road,1165.0,2.0,67.0,2
3162,Hennur Road,980.0,2.0,51.0,2
3163,Hennur Road,1232.0,2.0,80.0,2
3164,Hennur Road,1085.0,2.0,43.4,2
3165,Hennur Road,950.0,2.0,55.0,2
3166,Hennur Road,1140.0,2.0,56.0,2
3167,Hennur Road,1891.0,3.0,110.0,3
3170,Hennur Road,1165.0,2.0,52.0,2
3171,Hennur Road,1450.0,2.0,80.0,2
3172,Hennur Road,1155.0,2.0,69.18,2
3173,Hennur Road,1936.0,3.0,131.0,3
3174,Hoodi,985.0,2.0,67.0,2
3177,Hoodi,1425.0,2.0,80.0,2
3178,Hoodi,1420.0,2.0,75.0,2
3179,Hoodi,1639.0,3.0,110.0,3
3181,Hoodi,1639.0,3.0,98.32,3
3185,Hoodi,1026.0,2.0,60.87,2
3186,Hoodi,1050.0,2.0,50.0,2
3187,Hoodi,1400.0,2.0,78.0,2
3188,Hoodi,2400.0,5.0,160.0,5
3189,Hoodi,1196.0,2.0,71.74,2
3191,Hoodi,1500.0,2.0,84.0,2
3192,Hoodi,1055.0,2.0,57.63,2
3193,Hoodi,1925.0,2.0,114.0,3
3194,Hoodi,1400.0,2.0,82.0,2
3196,Hoodi,706.0,1.0,48.24,1
3197,Hoodi,1257.0,2.0,69.0,2
3198,Hoodi,1132.0,2.0,67.9,2
3199,Hoodi,1925.0,3.0,110.0,3
3201,Hoodi,1257.0,2.0,71.03,2
3202,Hoodi,1305.0,2.0,75.0,2
3204,Hoodi,1240.0,2.0,65.0,2
3206,Hoodi,1108.0,2.0,74.23,2
3207,Hoodi,1257.0,2.0,68.5,2
3208,Hoodi,1000.0,2.0,48.0,2
3209,Hoodi,1063.0,2.0,61.17,2
3210,Hoodi,1259.0,2.0,69.45,2
3211,Hoodi,711.0,1.0,42.65,1
3213,Hoodi,863.0,1.0,40.55,1
3214,Hoodi,1715.0,2.0,100.0,3
3216,Hoodi,1447.0,3.0,76.0,2
3217,Hoodi,2144.0,3.0,140.0,3
3218,Hoodi,1108.0,2.0,66.46,2
3220,Hoodi,1837.0,3.0,110.0,3
3221,Hoodi,3385.0,4.0,220.0,4
3223,Hoodi,1181.0,2.0,55.0,2
3224,Hoodi,1490.0,3.0,85.0,3
3225,Hoodi,1258.0,2.0,59.135,2
3226,Horamavu Agara,1200.0,2.0,45.0,2
3227,Horamavu Agara,1560.0,3.0,75.0,3
3228,Horamavu Agara,755.0,2.0,37.49,2
3229,Horamavu Agara,982.0,2.0,47.65,2
3230,Horamavu Agara,1650.0,2.0,75.0,3
3231,Horamavu Agara,950.0,2.0,39.0,2
3232,Horamavu Agara,1756.0,3.0,92.0,3
3233,Horamavu Agara,1106.0,2.0,43.09,2
3234,Horamavu Agara,1079.0,2.0,41.0,2
3235,Horamavu Agara,1265.0,2.0,65.0,3
3236,Horamavu Agara,1060.0,2.0,37.0,2
3237,Horamavu Agara,1107.83,2.0,41.51,2
3238,Horamavu Agara,980.0,2.0,38.19,2
3239,Horamavu Agara,1250.0,3.0,65.0,3
3240,Horamavu Agara,1145.0,2.0,41.21,2
3241,Horamavu Agara,2400.0,3.0,80.0,5
3242,Horamavu Agara,1000.0,2.0,46.0,2
3243,Horamavu Agara,760.0,2.0,37.49,2
3244,Horamavu Agara,1150.0,2.0,42.0,2
3246,Horamavu Agara,750.0,2.0,37.49,2
3247,Horamavu Agara,625.0,1.0,27.0,1
3248,Horamavu Agara,1080.0,2.0,38.0,2
3249,Horamavu Agara,994.0,2.0,42.28,2
3250,Horamavu Agara,1107.83,2.0,41.51,2
3252,Horamavu Agara,1090.0,2.0,46.0,2
3253,Horamavu Agara,1400.0,3.0,63.0,3
3254,Horamavu Agara,1557.0,3.0,70.0,3
3255,Horamavu Agara,1058.0,2.0,47.0,2
3258,Horamavu Banaswadi,1460.0,2.0,80.5,2
3259,Horamavu Banaswadi,1156.0,2.0,46.0,2
3260,Horamavu Banaswadi,1180.0,2.0,58.0,2
3261,Horamavu Banaswadi,1307.0,2.0,51.6,2
3262,Horamavu Banaswadi,3800.0,8.0,200.0,6
3263,Horamavu Banaswadi,1357.0,2.0,54.0,2
3264,Horamavu Banaswadi,925.0,2.0,38.0,2
3265,Horamavu Banaswadi,1272.0,2.0,48.0,2
3266,Horamavu Banaswadi,1225.0,2.0,49.5,2
3267,Horamavu Banaswadi,1272.0,2.0,51.5,2
3268,Horamavu Banaswadi,1272.0,2.0,51.5,2
3269,Horamavu Banaswadi,1156.0,2.0,46.9,2
3270,Horamavu Banaswadi,1200.0,2.0,45.0,2
3271,Horamavu Banaswadi,1254.0,2.0,47.0,2
3272,Horamavu Banaswadi,1610.0,3.0,68.0,3
3273,Horamavu Banaswadi,1210.0,2.0,50.0,2
3274,Horamavu Banaswadi,1357.0,2.0,54.0,2
3275,Horamavu Banaswadi,1272.0,2.0,50.0,2
3276,Horamavu Banaswadi,1200.0,2.0,45.0,2
3277,Horamavu Banaswadi,1025.0,2.0,45.0,2
3278,Horamavu Banaswadi,1081.0,2.0,52.0,2
3279,Horamavu Banaswadi,1000.0,2.0,50.0,2
3280,Hormavu,1500.0,2.0,78.0,2
3281,Hormavu,1150.0,2.0,55.0,2
3283,Hormavu,1180.0,2.0,50.0,2
3284,Hormavu,1200.0,2.0,67.0,2
3285,Hormavu,1200.0,3.0,70.0,2
3286,Hormavu,1175.0,2.0,52.0,2
3287,Hormavu,1351.0,2.0,53.0,1
3288,Hormavu,1141.0,2.0,44.4,2
3289,Hormavu,1130.0,2.0,42.3,2
3291,Hormavu,1725.0,3.0,85.0,3
3292,Hormavu,1153.0,2.0,65.0,2
3293,Hormavu,1150.0,2.0,53.11,2
3294,Hormavu,1123.0,2.0,56.0,2
3295,Hormavu,1385.0,2.0,69.0,3
3297,Hormavu,1030.0,2.0,49.35,2
3298,Hormavu,1018.0,2.0,50.8,2
3299,Hormavu,1555.0,3.0,75.0,3
3300,Hormavu,1143.0,2.0,53.0,2
3301,Hormavu,1100.0,2.0,38.0,2
3302,Hormavu,1000.0,2.0,50.0,2
3303,Hormavu,1200.0,2.0,68.0,2
3305,Hormavu,1200.0,2.0,68.0,2
3306,Hormavu,765.0,2.0,37.49,2
3308,Hormavu,1081.0,2.0,38.665,2
3309,Hormavu,1250.0,2.0,60.0,2
3310,Hormavu,965.0,2.0,37.15,2
3311,Hormavu,583.0,1.0,28.275,1
3312,Hormavu,1129.0,2.0,44.0,2
3313,Hormavu,1385.0,2.0,69.25,3
3314,Hormavu,1165.0,2.0,40.0,2
3315,Hormavu,1065.0,2.0,50.92,2
3316,Hormavu,1046.0,2.0,60.0,2
3317,Hormavu,1400.0,2.0,75.0,2
3318,Hormavu,1365.0,2.0,65.0,3
3319,Hormavu,1196.0,2.0,44.8,2
3320,Hormavu,1263.0,2.0,47.36,2
3321,Hormavu,1015.0,2.0,39.08,2
3323,Hormavu,1200.0,2.0,73.0,2
3324,Hormavu,1250.0,2.0,65.0,2
3326,Hormavu,1075.0,2.0,53.7,2
3327,Hormavu,980.0,2.0,42.0,2
3328,Hormavu,1075.0,2.0,53.7,2
3329,Hormavu,2282.0,4.0,115.0,4
3330,Hormavu,1206.0,2.0,55.0,2
3331,Hormavu,1310.0,2.0,67.0,2
3332,Hormavu,1310.0,2.0,60.0,2
3333,Hormavu,1020.0,2.0,45.75,2
3334,Hormavu,1210.0,2.0,69.0,2
3335,Hosa Road,1652.0,3.0,85.0,3
3337,Hosa Road,1161.0,2.0,55.15,2
3339,Hosa Road,1161.0,2.0,55.15,2
3340,Hosa Road,1365.0,2.0,92.0,2
3341,Hosa Road,1243.0,2.0,48.5,2
3343,Hosa Road,1332.0,2.0,86.12,3
3344,Hosa Road,615.0,1.0,28.29,1
3345,Hosa Road,1318.0,2.0,85.28,3
3346,Hosa Road,1133.0,2.0,52.0,2
3347,Hosa Road,1016.0,2.0,40.0,2
3348,Hosa Road,972.0,2.0,40.0,2
3349,Hosa Road,1161.0,2.0,55.15,2
3350,Hosa Road,1532.0,3.0,98.13,3
3351,Hosa Road,1680.0,3.0,101.0,3
3352,Hosa Road,880.0,2.0,50.0,2
3353,Hosa Road,1533.0,3.0,98.18,3
3354,Hosa Road,1040.0,2.0,68.59,2
3355,Hosa Road,1040.0,2.0,61.0,2
3357,Hosa Road,1245.0,2.0,62.0,2
3358,Hosa Road,1311.0,2.0,84.86,3
3359,Hosa Road,800.0,1.0,39.99,1
3361,Hosa Road,1364.0,2.0,64.79,2
3362,Hosa Road,1016.0,2.0,45.0,2
3364,Hosa Road,1360.0,2.0,77.61,2
3365,Hosa Road,1170.0,2.0,65.0,2
3366,Hosa Road,1161.0,2.0,55.15,2
3367,Hosa Road,1470.0,2.0,84.22,3
3369,Hosa Road,1161.0,2.0,48.75,2
3371,Hosa Road,1016.0,2.0,39.95,2
3372,Hosakerehalli,2378.0,3.0,262.0,3
3373,Hosakerehalli,2376.0,3.0,203.0,3
3374,Hosakerehalli,3205.0,5.0,380.0,4
3377,Hosakerehalli,3024.0,5.0,350.0,4
3378,Hosakerehalli,2400.0,5.0,250.0,5
3379,Hosakerehalli,1817.0,4.0,153.0,3
3380,Hosakerehalli,1304.0,2.0,100.0,2
3381,Hosakerehalli,2480.0,3.0,245.0,3
3382,Hosakerehalli,925.0,2.0,46.5,2
3383,Hosakerehalli,2480.0,4.0,260.0,3
3384,Hosakerehalli,1596.0,3.0,79.8,3
3385,Hosakerehalli,1200.0,2.0,100.0,3
3386,Hosakerehalli,3205.0,4.0,300.0,4
3387,Hosakerehalli,3033.0,4.0,326.0,4
3388,Hosakerehalli,600.0,2.0,65.0,2
3389,Hosakerehalli,2480.0,4.0,265.0,3
3390,Hosakerehalli,925.0,2.0,46.25,2
3391,Hosakerehalli,2376.0,3.0,240.0,3
3392,Hoskote,1250.0,3.0,50.0,3
3393,Hoskote,1225.0,3.0,40.0,3
3394,Hoskote,1740.0,3.0,60.0,3
3395,Hoskote,1170.0,2.0,45.0,2
3397,Hoskote,1200.0,3.0,57.0,3
3398,Hoskote,1069.0,2.0,38.0,3
3399,Hoskote,1095.0,2.0,33.6,2
3401,Hoskote,1065.0,2.0,31.5,2
3402,Hoskote,1395.0,2.0,63.0,3
3403,Hoskote,1065.0,2.0,28.5,2
3404,Hoskote,945.0,2.0,35.0,2
3405,Hoskote,1003.0,2.0,28.095,2
3406,Hoskote,1065.0,2.0,33.75,2
3407,Hoskote,509.0,1.0,23.0,1
3408,Hosur Road,1656.0,2.0,120.0,2
3409,Hosur Road,1194.0,2.0,69.0,2
3412,Hosur Road,3300.0,5.0,240.0,5
3413,Hosur Road,1510.0,2.0,105.0,3
3414,Hosur Road,1427.0,2.0,80.63,3
3415,Hosur Road,1508.0,2.0,110.0,3
3416,Hosur Road,460.0,1.0,21.0,1
3418,Hosur Road,1179.0,2.0,49.0,2
3419,Hosur Road,950.0,2.0,60.0,2
3420,Hosur Road,1194.0,2.0,71.64,2
3421,Hosur Road,1766.0,3.0,130.0,3
3422,Hosur Road,1689.0,3.0,103.0,3
3423,Hosur Road,3600.0,5.0,180.0,5
3424,Hosur Road,1170.0,2.0,48.0,2
3425,Hosur Road,1250.0,2.0,55.0,2
3426,Hosur Road,1689.0,3.0,103.0,3
3428,Hosur Road,2000.0,4.0,130.0,4
3429,Hosur Road,1250.0,2.0,65.0,2
3430,Hosur Road,1689.0,3.0,103.0,3
3433,Hosur Road,1223.0,2.0,93.0,2
3435,Hosur Road,1919.0,3.0,117.0,3
3436,Hulimavu,1125.0,2.0,50.0,2
3437,Hulimavu,1242.0,2.0,51.0,2
3439,Hulimavu,1823.0,3.0,100.0,3
3440,Hulimavu,1300.0,2.0,36.0,2
3441,Hulimavu,1080.0,2.0,43.2,2
3442,Hulimavu,1100.0,2.0,71.5,2
3444,Hulimavu,688.0,1.0,50.0,1
3445,Hulimavu,1255.0,2.0,73.0,2
3446,Hulimavu,1200.0,4.0,75.0,4
3447,Hulimavu,1058.0,2.0,48.0,2
3448,Hulimavu,1375.0,2.0,80.0,2
3449,Hulimavu,1248.0,2.0,69.0,2
3450,Hulimavu,1818.0,3.0,135.0,3
3451,Hulimavu,1225.0,2.0,55.0,2
3452,Hulimavu,1255.0,2.0,74.0,2
3453,Hulimavu,1175.0,2.0,45.0,2
3454,Hulimavu,1255.0,2.0,69.0,2
3455,Hulimavu,1255.0,2.0,66.0,2
3456,Hulimavu,3035.0,5.0,271.0,3
3457,Hulimavu,3035.0,5.0,220.0,3
3458,Hulimavu,1127.0,2.0,65.0,2
3459,Hulimavu,1200.0,2.0,50.0,2
3461,Hulimavu,1200.0,2.0,75.0,2
3462,Hulimavu,1430.0,2.0,90.0,3
3463,Hulimavu,850.0,1.0,39.5,2
3464,Hulimavu,1000.0,2.0,45.0,2
3467,Hulimavu,3560.0,5.0,318.0,4
3468,Hulimavu,1011.0,2.0,38.0,2
3469,Hulimavu,1276.0,2.0,76.0,2
3470,Hulimavu,1500.0,2.0,90.0,2
3471,Hulimavu,1315.0,2.0,60.48,2
3472,Hulimavu,1021.0,2.0,76.0,2
3473,Hulimavu,581.0,1.0,29.0,1
3474,Hulimavu,935.0,2.0,45.0,2
3475,Hulimavu,1050.0,2.0,125.0,2
3477,Hulimavu,1200.0,4.0,75.0,4
3478,Hulimavu,1260.0,2.0,82.0,3
3479,Hulimavu,450.0,1.0,20.0,1
3480,Hulimavu,1231.0,2.0,84.5,2
3481,Hulimavu,1916.0,2.0,150.0,3
3482,Hulimavu,1115.0,2.0,44.6,2
3483,ISRO Layout,4400.0,6.0,250.0,6
3484,ISRO Layout,1000.0,2.0,60.0,2
3485,ISRO Layout,1180.0,2.0,52.0,2
3486,ISRO Layout,1000.0,2.0,60.0,2
3487,ISRO Layout,1310.0,2.0,68.0,3
3488,ISRO Layout,4200.0,4.0,255.0,4
3489,ISRO Layout,1050.0,2.0,51.0,2
3490,ISRO Layout,1370.0,2.0,87.0,3
3491,ISRO Layout,1200.0,2.0,43.0,2
3492,ITPL,1200.0,3.0,56.12,3
3493,ITPL,1548.0,3.0,89.5,3
3494,ITPL,1200.0,3.0,68.4,3
3495,ITPL,1200.0,3.0,56.12,3
3496,ITPL,1200.0,3.0,56.12,3
3497,ITPL,1500.0,3.0,61.52,3
3498,ITPL,5667.0,5.0,300.0,4
3499,Iblur Village,3235.0,3.0,235.0,3
3500,Iblur Village,3596.0,5.0,290.0,4
3501,Iblur Village,1920.0,3.0,130.0,3
3502,Iblur Village,1995.0,3.0,135.0,3
3503,Iblur Village,3596.0,5.0,282.0,4
3504,Iblur Village,1918.0,3.0,129.0,3
3506,Iblur Village,2100.0,4.0,145.0,3
3507,Iblur Village,1920.0,3.0,150.0,3
3508,Iblur Village,1920.0,3.0,130.0,3
3509,Iblur Village,1920.0,3.0,150.0,3
3510,Iblur Village,2000.0,4.0,138.0,3
3511,Iblur Village,3596.0,5.0,260.0,4
3512,Iblur Village,3596.0,5.0,279.0,4
3513,Iblur Village,2666.0,4.0,200.0,3
3514,Iblur Village,5384.0,5.0,420.0,5
3515,Iblur Village,3596.0,5.0,297.0,4
3516,Iblur Village,5515.0,6.0,425.0,5
3517,Iblur Village,1920.0,3.0,130.0,3
3518,Iblur Village,3596.0,4.0,268.0,4
3521,Indira Nagar,1200.0,2.0,93.0,2
3522,Indira Nagar,1128.0,2.0,105.0,2
3523,Indira Nagar,2800.0,3.0,330.0,3
3524,Indira Nagar,1650.0,3.0,200.0,3
3526,Indira Nagar,1210.0,2.0,102.0,2
3527,Indira Nagar,1224.0,2.0,105.0,2
3528,Indira Nagar,2070.0,3.0,225.0,3
3529,Indira Nagar,500.0,1.0,70.0,1
3530,Indira Nagar,1400.0,2.0,168.0,2
3531,Indira Nagar,2400.0,4.0,525.0,4
3533,Indira Nagar,1145.0,2.0,100.0,2
3534,Indira Nagar,1470.0,2.0,170.0,2
3535,Indira Nagar,2700.0,3.0,324.0,3
3536,Indira Nagar,850.0,1.0,57.0,1
3537,Indira Nagar,3250.0,8.0,600.0,8
3538,Indira Nagar,2601.0,4.0,312.0,3
3539,Indira Nagar,1260.0,2.0,100.0,2
3540,Indira Nagar,1740.0,3.0,191.0,3
3541,Indira Nagar,1650.0,3.0,220.0,3
3544,Indira Nagar,1440.0,3.0,275.0,3
3545,Indira Nagar,1475.0,2.0,171.0,2
3546,Indira Nagar,3200.0,4.0,440.0,4
3547,Indira Nagar,4000.0,4.0,700.0,4
3548,Indira Nagar,850.0,1.0,60.0,1
3549,Indira Nagar,2400.0,4.0,405.0,4
3550,Indira Nagar,1800.0,5.0,350.0,5
3553,Indira Nagar,1650.0,3.0,200.0,3
3554,Indira Nagar,2800.0,4.0,365.0,4
3555,Indira Nagar,1260.0,2.0,120.0,2
3556,Indira Nagar,1149.0,2.0,130.0,2
3558,Indira Nagar,2400.0,6.0,475.0,6
3559,JP Nagar,1850.0,3.0,150.0,3
3560,JP Nagar,5520.0,2.0,375.0,5
3561,JP Nagar,1100.0,2.0,70.0,2
3562,JP Nagar,940.0,2.0,49.0,2
3564,JP Nagar,4624.0,4.0,314.5,4
3565,JP Nagar,1078.0,2.0,45.0,2
3566,JP Nagar,1050.0,1.0,44.0,1
3567,JP Nagar,1352.0,2.0,93.865,2
3568,JP Nagar,1200.0,2.0,62.0,2
3569,JP Nagar,1300.0,2.0,90.87,2
3570,JP Nagar,1315.0,2.0,85.4,3
3571,JP Nagar,1690.0,3.0,112.0,3
3576,JP Nagar,750.0,1.0,52.5,1
3577,JP Nagar,1200.0,2.0,78.0,2
3578,JP Nagar,1850.0,2.0,110.0,3
3579,JP Nagar,1100.0,2.0,45.0,2
3580,JP Nagar,1197.0,2.0,47.88,2
3581,JP Nagar,2700.0,4.0,160.0,7
3583,JP Nagar,820.0,2.0,45.0,2
3584,JP Nagar,1750.0,3.0,123.0,3
3585,JP Nagar,2195.0,2.0,152.0,3
3586,JP Nagar,3496.0,2.0,237.5,3
3590,JP Nagar,745.0,1.0,34.27,1
3591,JP Nagar,1800.0,6.0,68.0,6
3592,JP Nagar,1150.0,2.0,90.0,2
3594,JP Nagar,1960.0,3.0,138.0,3
